347,i_width_neg_nofit_sp,0,1573790816
348,i_width_pos_fits_lj_sp,1573790816,1573722084
349,i_width_neg_fits_lj_sp,0,1573790816
350,i_width_zero_fits_lj_sp,0,1573790816
351,i_width_pos_exactfit_lj_sp,1573790816,1573722084
352,i_width_neg_exactfit_lj_sp,0,1573790816
353,i_width_pos_nofit_lj_sp,1573790816,1573722084
354,i_width_neg_nofit_lj_sp,0,1573790816
355,i_width_assp_pos_ignoreflag,1573790816,1573722084
356,i_width_assp_zero_ignoreflag,1573790816,1573722084
357,i_width_intmax_assp_ignoreflag,0,1573790816
358,i_prec_fits_pos_sp,0,1573790816
359,i_prec_fits_neg_sp,0,1573790816
360,i_prec_fits_zero_sp,0,1573790816
361,i_prec_exactfit_pos_sp,0,1573790816
362,i_prec_exactfit_neg_sp,0,1573790816
363,i_prec_nofit_pos_sp,0,1573790816
364,i_prec_nofit_neg_sp,0,1573790816
365,i_prec_assp_pos_ignoreflag,0,1573790816
366,i_prec_assp_neg_ignoreflag,0,1573790816
367,i_prec_assp_pos_nofit_ignoreflag,0,1573790816
368,i_zpsp_pos_fits,1573790816,1573722084
369,i_zpsp_neg_fits,0,1573790816
370,i_zpsp_zero_fits,0,1573790816
371,i_zpsp_pos_exactfit,1573790816,1573722084
372,i_zpsp_neg_exactfit,0,1573790816
373,i_zpsp_neg_minus1fit,0,1573790816
374,i_zpassp_as_fits_ignoreflag,1573790816,1573722084
375,i_zpassp_zero_ignoreflag,1573790816,1573722084
376,i_prec_width_fit_fit_pos_sp,0,1573790816
377,i_prec_width_fit_fit_neg_sp,0,1573790816
378,i_prec_width_fit_fit_zero_sp,0,1573790816
379,i_prec_width_nofit_fit_pos_sp,0,1573790816
380,i_prec_width_nofit_fit_neg_sp,0,1573790816
381,i_prec_width_fit_nofit_pos_sp,0,1573790816
382,i_prec_width_fit_nofit_neg_sp,0,1573790816
383,i_prec_width_nofit_nofit_pos_sp,0,1573790816
384,i_prec_width_nofit_nofit_neg_sp,0,1573790816
385,i_prec_width_fit_fit_pos_lj_sp,0,1573790816
386,i_prec_width_fit_fit_neg_lj_sp,0,1573790816
387,i_prec_width_fit_fit_zero_lj_sp,0,1573790816
388,i_prec_width_nofit_fit_pos_lj_sp,0,1573790816
389,i_prec_width_nofit_fit_neg_lj_sp,0,1573790816
390,i_prec_width_fit_nofit_pos_lj_sp,0,1573790816
